Bi,La,Sr,Ca,Ti,Mg,Mn,Zr,Hf,T,thick,A_site_Molar_volume,A_site_Ionization_energy,A_site_Electron_affinity,A_site_Row,A_site_Atomic_mass,A_site_Number,A_site_Ionic_radii,A_site_Bond_length,A_site_Atomic_radius,A_site_Van_der_Waals_radius,A_site_X,B_site_Molar_volume,B_site_Ionization_energy,B_site_Electron_affinity,B_site_Row,B_site_Atomic_mass,B_site_Number,B_site_Ionic_radii,B_site_Bond_length,B_site_Atomic_radius,B_site_Van_der_Waals_radius,B_site_X,Entropy,Tolerance_factor,Octahedral_factor
0.99999774,1.48E-06,8.01E-07,2.34E-08,0.4312718,0.41675544,0.02879044,0.123155214,2.73E-05,647.5740899,290.9306255,2.605833976,1.532847689,-0.035614204,0.743839404,7.693249831,3.622268945,0.261095235,0.493892019,0.307228831,0.407743114,0.302527246,0.646204164,0.343747542,0.012798543,0.243700505,4.273757041,1.882644598,0.044910129,0.091781477,0.077079828,0.111239122,0.069485694,1.087838107,0.824253511,0.035642959
0.9999974,2.26E-06,4.14E-07,2.79E-08,0.45364365,0.4478499,0.051230296,0.047249813,2.63E-05,620.8014386,209.3049059,2.774170455,1.630475459,-0.038456607,0.78953162,8.149897453,3.838593848,0.277339755,0.524171662,0.32671921,0.432992381,0.321323753,0.34644604,0.231496158,-0.002054084,0.147109289,2.376499382,1.057547115,0.030630206,0.066298414,0.048333448,0.070149257,0.047427787,1.015067629,0.842273303,0.024309687
0.9999819,1.33E-05,4.67E-06,1.61E-07,0.4474522,0.4380619,0.027902864,0.086557664,2.54E-05,623.7694003,263.6702298,2.723480204,1.601202395,-0.037545744,0.776004627,8.016426204,3.775217996,0.272508279,0.515212407,0.320883891,0.425495809,0.315735519,0.47298859,0.260612901,0.007666505,0.181517376,3.144532457,1.387235463,0.034122362,0.07044074,0.057755916,0.083427029,0.052801381,1.033404138,0.837360537,0.02708124
0.9999906,3.90E-06,5.50E-06,4.24E-08,0.44675568,0.4380385,0.015230048,0.09994657,2.92E-05,620.2604255,171.4126868,2.721551786,1.599969678,-0.037556431,0.77529147,8.007965825,3.771324182,0.272271967,0.514734592,0.320631694,0.425118719,0.315459862,0.504528235,0.258826145,0.01179711,0.186942821,3.319817805,1.46023968,0.033737486,0.068198529,0.058761523,0.084722549,0.052191173,1.01584,0.837480486,0.026775782
0.9999064,2.64E-05,6.70E-05,1.42E-07,0.38742387,0.38473266,0.08062264,0.14719181,2.89E-05,624.4164972,192.7061419,2.377680917,1.396878901,-0.033079073,0.676057211,6.975404673,3.285666125,0.237518312,0.448800842,0.279906647,0.370804733,0.275174075,0.885531522,0.525346106,0.007285991,0.352874422,5.95394728,2.635107419,0.069078557,0.145430689,0.113687954,0.16452623,0.106922608,1.220844811,0.796721418,0.054824252
0.99997175,9.12E-06,1.91E-05,7.44E-08,0.39605957,0.3980551,0.06104527,0.14481105,2.89E-05,629.4882912,253.8017557,2.446874093,1.437018723,-0.034315456,0.694624879,7.1586479,3.372675021,0.244150977,0.461113399,0.287901109,0.381092204,0.282850541,0.826440869,0.471568375,0.010335549,0.322803323,5.523038831,2.44021914,0.061870282,0.128947312,0.103321787,0.14937866,0.095752162,1.184525673,0.804614016,0.049103398
0.99567753,0.000681885,0.003637956,2.61E-06,0.40191838,0.40143555,0.05566365,0.14095414,2.83E-05,635.6996077,175.6938463,2.505012445,1.458637873,-0.034512632,0.707545094,7.328595078,3.449431355,0.248107027,0.468566209,0.293029915,0.387898954,0.287073385,0.795228277,0.449702055,0.010711272,0.309198308,5.307166209,2.343930782,0.058970544,0.122608544,0.098817282,0.142833753,0.091261472,1.190461053,0.808503806,0.046802019
0.9999516,2.98E-05,1.84E-05,1.46E-07,0.37819603,0.37313765,0.08342823,0.16520576,3.24E-05,625.3297799,185.2451784,2.312140631,1.358893078,-0.032036508,0.658072463,6.793460369,3.199667021,0.231154355,0.436891355,0.272304515,0.360892002,0.267812468,0.976605832,0.572141829,0.009401642,0.386645343,6.553298152,2.898755951,0.075178866,0.157768271,0.124306215,0.179836311,0.116359839,1.240796138,0.789710939,0.059665766
0.99999464,2.70E-06,2.57E-06,3.16E-08,0.39092422,0.38972026,0.077139296,0.1421879,2.85E-05,621.2737795,166.880831,2.403901322,1.412296345,-0.033537501,0.683217655,7.046186683,3.319268533,0.240076026,0.453565504,0.282969872,0.374768155,0.278139827,0.853610257,0.505647729,0.007167029,0.339889161,5.737970692,2.539349327,0.066482834,0.139912745,0.109476794,0.158426018,0.102904274,1.20974179,0.799643918,0.052764154
0.9999753,1.09E-05,1.36E-05,6.29E-08,0.38358584,0.3836758,0.06233407,0.17037085,3.35E-05,622.9280395,232.8491212,2.363319268,1.388230894,-0.033041284,0.671359727,6.921884018,3.260878839,0.23593492,0.445682115,0.278140287,0.368289804,0.273337614,0.94906842,0.531294772,0.013804023,0.367130553,6.324135203,2.791866432,0.069628506,0.144370965,0.117131491,0.169262197,0.107751539,1.210103477,0.795549826,0.055260719
0.99864906,0.000685293,0.000664239,1.48E-06,0.3812993,0.3748582,0.09272432,0.15108865,2.95E-05,657.6688932,282.7190057,2.331905564,1.368400852,-0.032150142,0.663274723,6.85521046,3.228038391,0.232858058,0.440149935,0.274359363,0.363675893,0.269724416,0.933394481,0.563952924,0.00575122,0.375505894,6.294091277,2.787926605,0.074229733,0.156988786,0.121349073,0.175692796,0.114902994,1.246689845,0.791175635,0.058912486
0.94142956,0.0265551,0.031965848,4.95E-05,0.36736578,0.3583865,0.12680243,0.14741558,2.98E-05,618.500139,181.8337935,2.503099848,1.357767239,-0.030276034,0.676162416,7.274527791,3.3995941,0.232734682,0.438860897,0.278978137,0.368714908,0.266411656,0.999721678,0.64027704,-0.000686135,0.414822174,6.806479507,3.022943592,0.08453625,0.181269862,0.135354589,0.196249406,0.13088175,1.390587113,0.785046008,0.067092262
0.93713987,0.028097617,0.034697447,6.50E-05,0.35263714,0.34597853,0.14581469,0.15553713,3.25E-05,647.4480374,221.4110294,2.443773431,1.312819275,-0.029215714,0.655557876,7.082871682,3.307390756,0.225141303,0.424306322,0.270542935,0.357288521,0.257330169,1.084268306,0.705355489,-0.002808443,0.453713075,7.401762847,3.289730073,0.093202706,0.20055752,0.148424481,0.215280107,0.144306454,1.42254597,0.776050389,0.073970401
0.92808783,0.033122726,0.038711634,7.77E-05,0.3523692,0.34699163,0.1327085,0.16789462,3.61E-05,646.6848102,271.7146909,2.480750228,1.320032993,-0.029274821,0.661080211,7.173879335,3.347154743,0.226519318,0.426699206,0.272841884,0.360091523,0.25851535,1.109924991,0.70021345,0.001248299,0.456841195,7.537734802,3.345365037,0.092377624,0.197397965,0.148694829,0.215512629,0.143014975,1.429415178,0.777244367,0.073315574
0.9388061,0.032793075,0.02828268,0.000118225,0.3530059,0.34787998,0.15294845,0.1461354,3.04E-05,626.7373378,234.5983426,2.397328535,1.308031978,-0.029491573,0.64938746,6.95885574,3.254448973,0.223943445,0.422213709,0.268201599,0.354342947,0.256584658,1.057799417,0.70223762,-0.005402972,0.447551105,7.246391372,3.223772482,0.0928848,0.200767362,0.14689495,0.2131647,0.143823242,1.405362939,0.775606669,0.073718095
0.9284324,0.016651805,0.054880664,3.50E-05,0.35957482,0.35272467,0.13303292,0.15463607,3.15E-05,630.3278513,296.4677186,2.656897251,1.366247086,-0.029530501,0.692754183,7.648697188,3.557376982,0.2352486,0.44265005,0.285579034,0.376412581,0.266996551,1.048737747,0.671687352,-0.000723133,0.435167042,7.140238243,3.171178323,0.088683504,0.190163885,0.141993616,0.205875401,0.137302657,1.452334958,0.783949994,0.070383733
0.93700755,0.031238543,0.031661257,9.26E-05,0.3609116,0.35401046,0.12392391,0.1611213,3.27E-05,649.6451605,169.4064674,2.468313761,1.338016994,-0.029942144,0.666088616,7.164462586,3.348290121,0.22928059,0.432251245,0.274945281,0.363253002,0.26243209,1.056733779,0.663459162,0.001792494,0.433832852,7.170703285,3.181768913,0.087506661,0.186780143,0.141094077,0.204472505,0.135471982,1.398848021,0.781502931,0.069449731
0.9426277,0.021673512,0.03565349,4.53E-05,0.3701976,0.36141655,0.1005538,0.16779834,3.37E-05,624.7815633,218.3029597,2.552500022,1.373637152,-0.030492732,0.68587216,7.407562876,3.459271031,0.235610219,0.444145118,0.28294749,0.373812342,0.269369021,1.030685513,0.620315446,0.006807735,0.413803101,6.945828706,3.076069147,0.081631031,0.17247593,0.133638345,0.193466938,0.126358012,1.385857386,0.788261529,0.064786533
0.93779445,0.04290335,0.018209267,0.00109289,0.3552066,0.3516035,0.09364044,0.19950078,4.87E-05,619.9668385,184.0330772,2.337125864,1.306054249,-0.029966118,0.642763698,6.796923549,3.186899285,0.22305663,0.420860655,0.265770056,0.351406408,0.256502611,1.161970801,0.673324044,0.012585711,0.457452576,7.784123475,3.441515676,0.088419443,0.185029258,0.146799425,0.212319398,0.136847334,1.359402142,0.777710085,0.070174161
0.9447169,0.03361416,0.021404177,0.000264812,0.37603176,0.36711952,0.105382666,0.15143615,2.99E-05,618.8200146,222.4771863,2.468511761,1.374546315,-0.031165487,0.678391433,7.202099827,3.374196981,0.235054228,0.443639247,0.28010219,0.370612975,0.270153565,0.966033155,0.596089803,0.003607319,0.392963633,6.53648946,2.898055491,0.078548924,0.166974244,0.127436044,0.184601263,0.121597367,1.343419547,0.789782849,0.062340416
0.9426809,0.02699201,0.03027451,5.26E-05,0.38530377,0.3762275,0.1054549,0.13298543,2.84E-05,607.3715861,174.7845817,2.598927734,1.420088809,-0.031832553,0.705370088,7.560575958,3.535723857,0.243245055,0.458783309,0.291102537,0.384842366,0.278759793,0.87997706,0.555463929,0.000929879,0.362305753,5.976673745,2.652611932,0.073283312,0.156616856,0.117936108,0.170934475,0.11345422,1.347475537,0.797245989,0.058161359
0.92981625,0.02865129,0.041470986,6.14E-05,0.3815398,0.37782067,0.0800397,0.16056861,3.12E-05,646.5938869,286.5581765,2.689551483,1.432663115,-0.031925131,0.716805402,7.770561062,3.626212112,0.245734428,0.462815861,0.295984789,0.390520812,0.280493793,0.946627505,0.553487747,0.009319172,0.374396273,6.350165839,2.808660174,0.072719644,0.15253018,0.120328409,0.174072958,0.112552765,1.36409027,0.798903978,0.057714003
0.93346226,0.022825459,0.04365959,5.28E-05,0.3663474,0.35761377,0.1245216,0.15148677,3.05E-05,628.7815676,169.3408067,2.596929443,1.371205342,-0.030061898,0.68918497,7.513830314,3.502781888,0.235599731,0.443822664,0.284180288,0.37512477,0.2685446,1.013162819,0.643629641,0.000297251,0.418567789,6.888549933,3.058236068,0.084943275,0.181803948,0.136394013,0.197717612,0.13150852,1.418468068,0.786314732,0.067415298
0.9407295,0.033409197,0.0257045,0.000156862,0.35598534,0.3491598,0.14344373,0.15137988,3.12E-05,628.2449179,284.5144218,2.388110432,1.311952873,-0.029603005,0.650142677,6.946198552,3.250375829,0.224548083,0.423532503,0.268452632,0.354885519,0.257548225,1.059025768,0.690284202,-0.002997979,0.443620602,7.231857893,3.214512763,0.091220246,0.196377175,0.14516949,0.21056882,0.141237881,1.395225091,0.776878544,0.07239702
0.99977535,0.00015228,7.15E-05,8.50E-07,0.35275996,0.34631866,0.1431514,0.157737,3.30E-05,620.3132379,283.8121772,2.151068687,1.26428342,-0.029700211,0.612589127,6.327282799,2.979818855,0.215132744,0.406688636,0.253371595,0.335908672,0.249249129,1.088026339,0.703621764,-0.002029048,0.453829528,7.41991596,3.296880275,0.092945743,0.199739685,0.148318485,0.215095822,0.143905926,1.305411874,0.770966886,0.073766462
0.9980629,0.001391619,0.000531241,1.43E-05,0.3525776,0.34808698,0.12236127,0.17693506,3.91E-05,621.4625787,150.938716,2.160762324,1.268027586,-0.029883261,0.614321222,6.346051973,2.988556206,0.215714789,0.407680138,0.254206849,0.336871279,0.249870616,1.126836923,0.694571623,0.004347707,0.458118384,7.623332329,3.379750477,0.091521126,0.194499748,0.14853859,0.215164348,0.141678155,1.302957044,0.772084072,0.072635814
0.9584967,0.03207731,0.008658215,0.00076779,0.3398179,0.33343953,0.11047431,0.21619196,7.62E-05,617.7847098,151.7548874,2.149447941,1.230968935,-0.028475853,0.601488105,6.289928855,2.955409026,0.209917144,0.396522772,0.248650701,0.329299676,0.242279611,1.281340734,0.752011768,0.012080178,0.507771505,8.601582368,3.805008618,0.098824451,0.207483289,0.163293251,0.236250145,0.152956536,1.35483392,0.764917337,0.078432104
0.95846367,0.014741163,0.02676287,3.24E-05,0.33672142,0.33225417,0.14518245,0.18579373,4.83E-05,623.627083,262.4616263,2.285863605,1.248069248,-0.028178725,0.619398014,6.63488554,3.103139479,0.21364769,0.402789799,0.255843816,0.337999063,0.244815264,1.224189198,0.770733394,0.001672033,0.503329319,8.311166504,3.688261506,0.10167062,0.217152813,0.163770167,0.237350547,0.157400395,1.423213344,0.765255752,0.080690969
0.9545292,0.01803228,0.027401662,3.68E-05,0.3480403,0.34283713,0.1408027,0.16828273,3.71E-05,642.1431319,294.2493203,2.358461181,1.288537057,-0.029067823,0.639457008,6.84867732,3.203232742,0.220587141,0.415908989,0.264095412,0.348947093,0.252791766,1.131574302,0.721131651,-9.86E-05,0.468282433,7.697826086,3.418016968,0.095187292,0.203877137,0.152673194,0.22133295,0.1473695,1.409591363,0.772537651,0.07554547
0.9340668,0.032961782,0.03286812,0.000103388,0.34384108,0.33785895,0.16112304,0.15714274,3.42E-05,621.2475485,220.4720284,2.376686786,1.279737259,-0.028552859,0.63842383,6.888587752,3.217466869,0.219400158,0.413498884,0.263522069,0.348020277,0.250859647,1.129285148,0.746844359,-0.005229889,0.476803722,7.731027214,3.438749757,0.098766329,0.21330312,0.156398847,0.226935616,0.152928346,1.432202329,0.769885051,0.078385976
0.93842834,0.008735584,0.052806456,2.97E-05,0.35317922,0.34858665,0.1535403,0.14466374,3.01E-05,643.1092075,274.4799879,2.607767317,1.344458305,-0.02924383,0.680656978,7.501530064,3.490055494,0.231350522,0.435259015,0.280749314,0.369954935,0.262685086,1.052370653,0.70044921,-0.005718127,0.445886919,7.21246304,3.209075794,0.092660118,0.200394388,0.146410646,0.212474991,0.143476475,1.458267099,0.779607569,0.073539776
0.92717487,0.038630813,0.034052532,0.000141762,0.33795953,0.33322293,0.16052032,0.16825798,3.92E-05,621.0888582,295.6279293,2.355116878,1.262580164,-0.028161505,0.630584154,6.81636413,3.182654068,0.21649514,0.407909292,0.260334493,0.343672138,0.247367845,1.179776203,0.769942203,-0.003519749,0.494535539,8.058280791,3.582050813,0.101753415,0.219112714,0.161863046,0.234789818,0.157546874,1.443092672,0.766687797,0.080756679
0.96092755,0.010776276,0.0282692,2.69E-05,0.35570115,0.3509057,0.1474804,0.14588247,3.02E-05,615.4969129,227.7673887,2.414375339,1.318257924,-0.029759107,0.654243821,7.008283806,3.277765304,0.225665757,0.425450891,0.270231743,0.357012181,0.258587218,1.043219861,0.688127989,-0.004491718,0.439838461,7.138554886,3.17482867,0.090989552,0.196395893,0.14421242,0.209240054,0.140885872,1.399665864,0.777596192,0.07221393
0.94677925,0.026766282,0.026401576,5.30E-05,0.3507293,0.34648898,0.124526545,0.17821495,4.02E-05,614.2961965,209.8338138,2.370015583,1.298708862,-0.029413401,0.643650958,6.881300602,3.219557828,0.222227279,0.419000152,0.265913239,0.351331751,0.254789534,1.138128034,0.702769975,0.004157311,0.463140726,7.701967424,3.414885536,0.092610135,0.196897156,0.150210886,0.21759614,0.143364766,1.398396008,0.774867002,0.073500107
0.97501963,0.011875803,0.013076028,2.85E-05,0.3584066,0.35165006,0.1383286,0.15158361,3.11E-05,614.3181445,251.500251,2.295273692,1.302670809,-0.02998392,0.638517703,6.712392041,3.150551363,0.22232715,0.419805982,0.263861932,0.349304432,0.256264623,1.047444969,0.678058948,-0.002081943,0.437139609,7.14437017,3.174598643,0.089573545,0.192536335,0.142887594,0.207224784,0.138685304,1.352215176,0.776662808,0.071090115
0.9986259,0.000695775,0.000676811,1.49E-06,0.36466622,0.3566833,0.12303307,0.15558603,3.13E-05,630.4439753,209.1955124,2.2241562,1.305283215,-0.03055575,0.633026199,6.546006873,3.082151269,0.222192977,0.420074747,0.261728491,0.347049134,0.257371391,1.028676806,0.649007915,0.001147367,0.423416824,6.985990084,3.100508149,0.085622485,0.182966657,0.137817741,0.199748176,0.13255714,1.288125182,0.778872764,0.067954353
0.9999901,8.31E-06,1.45E-06,1.61E-07,0.37076926,0.36602074,0.044595324,0.21855108,6.36E-05,630.7886209,270.8948081,2.267332215,1.332586806,-0.031429717,0.645286794,6.660970027,3.137307768,0.226670237,0.428406939,0.267027818,0.353885753,0.262618343,1.130905486,0.59395092,0.023839178,0.423839417,7.466144756,3.287168321,0.077536979,0.157860654,0.133762065,0.192977045,0.119959453,1.207434897,0.785948069,0.061537285
0.99999726,1.72E-06,1.09E-06,2.47E-08,0.3669069,0.3597276,0.082854375,0.19046956,4.15E-05,604.5587625,176.6085131,2.235028366,1.313963207,-0.030841888,0.636703987,6.576502104,3.097181231,0.223601969,0.422724245,0.263315821,0.34912627,0.259070211,1.093306971,0.626608336,0.013150495,0.428004806,7.311554462,3.231043733,0.082232824,0.171587145,0.1370961,0.198230392,0.127267591,1.25831248,0.781581998,0.065264146
0.9999938,2.99E-06,3.21E-06,3.39E-08,0.40913305,0.39974868,0.014191513,0.17599767,0.000929133,622.1547776,155.7914052,2.487441765,1.462550201,-0.03424658,0.708948608,7.32503653,3.449508494,0.248943229,0.470697229,0.293103944,0.388711007,0.288434688,0.861427502,0.426477455,0.023014573,0.314109734,5.666902142,2.487197407,0.055483589,0.110850505,0.098034888,0.141213124,0.08576054,1.10485776,0.811096389,0.044034595
0.9510141,0.02764038,0.021272283,7.33E-05,0.3627032,0.35362384,0.049058452,0.23451923,9.53E-05,623.9661123,240.471124,2.38344953,1.325515842,-0.030003059,0.654584755,6.955789382,3.258192417,0.226717472,0.427900707,0.270224196,0.357552588,0.260523037,1.21660682,0.640394384,0.025373728,0.456467312,8.035324372,3.538031418,0.083612487,0.170342435,0.144111467,0.207920098,0.129358368,1.306931391,0.782419051,0.066359116
0.9578857,0.000826465,0.041269284,1.86E-05,0.3791466,0.37037274,0.10625484,0.14419708,2.87E-05,635.8413073,259.9958123,2.655126325,1.413988184,-0.031191184,0.708531371,7.691820079,3.588575774,0.242751073,0.457422804,0.292234105,0.385886919,0.277074621,0.934334141,0.582240093,0.002410537,0.38205907,6.332265894,2.80877453,0.076764069,0.163562778,0.124102266,0.179815335,0.118838161,1.385097069,0.794908764,0.060923865
0.93263286,0.031868394,0.03541094,8.78E-05,0.38242948,0.3727659,0.10929409,0.13548207,2.84E-05,627.9415233,160.5901954,2.622979955,1.415931936,-0.031456295,0.706355376,7.61801309,3.558502749,0.242822231,0.45781969,0.291382509,0.385046815,0.277748229,0.90105075,0.570498521,0.000625009,0.371585759,6.122898014,2.717893947,0.075278748,0.160994773,0.121017666,0.175413765,0.11654465,1.367621763,0.795830677,0.059745038
0.9342704,0.021151064,0.044528317,5.03E-05,0.38429508,0.37812257,0.09407179,0.14348212,2.85E-05,618.3876497,161.4848801,2.723805944,1.442279375,-0.031865066,0.723597673,7.872226875,3.67126101,0.247620882,0.466378857,0.298586022,0.394001574,0.28237679,0.901143135,0.550468642,0.004418987,0.364622829,6.087403989,2.697709421,0.072498005,0.153737572,0.118047299,0.170958583,0.112226495,1.375541904,0.800037933,0.057538099
0.9304588,0.044836458,0.024247492,0.000457247,0.3744869,0.36568737,0.10486692,0.15492819,3.06E-05,621.1389088,232.9158978,2.484775887,1.373513725,-0.031006097,0.67951904,7.239121691,3.389377469,0.235021678,0.443468731,0.280532686,0.371059751,0.269813161,0.98109215,0.602535567,0.004201111,0.398097425,6.63327197,2.94033478,0.079378284,0.168546489,0.128999941,0.186845101,0.122879336,1.355105617,0.789276621,0.062998638
0.92043924,0.043745924,0.035721786,9.30E-05,0.38004357,0.37141183,0.10529743,0.14321853,2.86E-05,626.7913542,264.2786949,2.614566086,1.409721307,-0.031355101,0.703347718,7.588095488,3.544297306,0.241741359,0.455718201,0.290197448,0.383399144,0.276461334,0.927414867,0.577703409,0.002435149,0.37915137,6.284970378,2.787745947,0.076164377,0.162270082,0.12314983,0.178433628,0.117909624,1.37108046,0.794731185,0.060447918
0.9204448,0.041495904,0.037975293,8.41E-05,0.383606,0.37388283,0.108976215,0.13350649,2.85E-05,605.2903614,245.8764287,2.651753063,1.423720629,-0.031517997,0.711571336,7.695014052,3.59266726,0.244277848,0.460475842,0.293493652,0.387744675,0.279175093,0.891039551,0.565342144,0.000394776,0.367869354,6.05700527,2.688904663,0.074606467,0.159634082,0.119848624,0.173728059,0.115504587,1.371064872,0.797002782,0.059211482
0.9416536,0.001450876,0.05687598,1.95E-05,0.3681199,0.35942146,0.1142804,0.1581467,3.16E-05,626.8180538,274.4330664,2.719894683,1.396452185,-0.030046403,0.708800504,7.835197523,3.64334331,0.240556363,0.452687573,0.292071793,0.385049607,0.272949618,1.019200947,0.632981959,0.00303435,0.416014969,6.903587584,3.06171856,0.083439082,0.177643172,0.135056326,0.195670835,0.129170285,1.438802016,0.789804014,0.066221494
0.94703406,0.000203035,0.052735437,2.76E-05,0.36690915,0.3601166,0.077462636,0.19546795,4.37E-05,607.994503,254.8704659,2.684027246,1.389831529,-0.030196105,0.702943472,7.734314609,3.599474658,0.239146068,0.450090193,0.289842055,0.382138741,0.27172977,1.103466127,0.624305818,0.014807108,0.429150834,7.364938114,3.252810137,0.081869154,0.170239594,0.137163583,0.198263129,0.126698757,1.408795753,0.789984886,0.064975519
0.94972795,0.000415479,0.049833965,2.25E-05,0.33179453,0.32397863,0.12762383,0.21651977,8.32E-05,647.5174453,193.419467,2.439487465,1.256671382,-0.0271026,0.637093496,7.030916155,3.270341157,0.216408834,0.407295556,0.262547196,0.34617703,0.245685096,1.32492035,0.795249315,0.009155355,0.531197867,8.926020149,3.952459906,0.104637191,0.220934751,0.171469342,0.248217853,0.16196548,1.475702207,0.765022898,0.08304539
0.9447399,0.011930575,0.04329205,3.75E-05,0.339748,0.3357634,0.13231334,0.19212437,5.08E-05,619.7865748,255.2539474,2.446480342,1.283484532,-0.02827485,0.645723127,7.054549967,3.287366246,0.220482811,0.415058588,0.266485981,0.351405706,0.251056734,1.222256657,0.752848881,0.004817164,0.496726745,8.268154574,3.665489531,0.099196537,0.210774835,0.161036749,0.233264353,0.153559059,1.454568297,0.770204608,0.07872741
0.95084643,0.018736022,0.03037998,3.75E-05,0.3488224,0.34439248,0.13098992,0.17575544,3.97E-05,642.6023162,179.6507924,2.391260775,1.29708659,-0.029177592,0.645129198,6.932734081,3.240497763,0.222159856,0.418732042,0.266441868,0.351886736,0.254309772,1.142467046,0.71334631,0.002681738,0.467658418,7.745511861,3.435942026,0.094059378,0.20050723,0.151956133,0.220184188,0.145613586,1.413255443,0.774002456,0.0746503
0.9466067,0.038358472,0.013714522,0.001320239,0.33183694,0.32736632,0.14017664,0.20055933,6.08E-05,620.9164521,241.82315,2.153483662,1.213778949,-0.02791969,0.595825071,6.273814038,2.944091282,0.207185832,0.391093006,0.246356667,0.325929647,0.23855695,1.28098563,0.791009703,0.00467304,0.521289281,8.669234046,3.843721604,0.104238871,0.221621844,0.169069485,0.24491498,0.161365568,1.397437942,0.760465834,0.082729263
0.9417882,0.033791088,0.02422572,0.000195041,0.3547506,0.35148728,0.098783016,0.19493304,4.61E-05,614.8385641,273.528949,2.380674829,1.312247235,-0.029889725,0.648843251,6.913554938,3.236709685,0.224382071,0.423108925,0.268171068,0.354342337,0.257493434,1.153211969,0.675960549,0.011034461,0.456691278,7.739248314,3.423405284,0.088823381,0.186426915,0.146837961,0.212436218,0.137478181,1.374805995,0.77817203,0.070494747
0.9301128,0.037948336,0.031790625,0.000148265,0.35229605,0.34689704,0.1331291,0.16764183,3.60E-05,626.9062977,208.5391298,2.421961724,1.309981526,-0.029355925,0.652355377,7.021531081,3.281071659,0.224463521,0.423077653,0.269352039,0.355744423,0.2568301,1.109773816,0.70069655,0.001138881,0.456980556,7.53774666,3.345498045,0.092445338,0.197580535,0.148760469,0.215612087,0.143120188,1.413964457,0.776130608,0.073369316
0.9353453,0.03281013,0.031738587,0.000106009,0.36029115,0.35361704,0.12166345,0.16439487,3.35E-05,636.0132178,265.2496108,2.466030367,1.336336411,-0.029911464,0.665283173,7.156475562,3.344499066,0.228990081,0.431689185,0.27462529,0.362811442,0.26208609,1.066497754,0.665098643,0.002657156,0.43627647,7.228898969,3.206598729,0.087691858,0.186879921,0.141730957,0.205361812,0.13575571,1.399316873,0.781243113,0.069596713
0.91341394,0.03924645,0.047287337,5.24E-05,0.3607645,0.35530522,0.14295252,0.14094827,2.95E-05,619.3735648,194.8145638,2.604778133,1.362426581,-0.029877722,0.686404989,7.51245609,3.499612125,0.234160455,0.44081499,0.283174282,0.373439411,0.266500635,1.009063944,0.665994726,-0.004419576,0.425576082,6.905552299,3.071288525,0.088065539,0.190109339,0.139549675,0.202477675,0.136358638,1.434840176,0.783738594,0.069893285
0.90995955,0.037855458,0.052140832,4.40E-05,0.36306798,0.35734984,0.14221652,0.13733643,2.92E-05,647.3229727,255.8242164,2.659188608,1.377164305,-0.029985779,0.696300428,7.658676775,3.564481452,0.236920628,0.445858766,0.287170211,0.378555259,0.269207699,0.990380101,0.656183109,-0.004813677,0.41857443,6.782227928,3.016990303,0.086784717,0.187501709,0.137339939,0.199289723,0.134376996,1.440372118,0.785933129,0.06887676
0.91707903,0.035117183,0.047747478,5.63E-05,0.37038502,0.36228788,0.13126057,0.13603774,2.88E-05,620.9694371,251.7755333,2.658737762,1.39285791,-0.030423193,0.701841564,7.680129139,3.577863725,0.239460961,0.450933543,0.28939178,0.381822917,0.272601611,0.957467014,0.626161322,-0.003102239,0.40180121,6.542080655,2.908365219,0.082760313,0.178295975,0.131555965,0.190837499,0.128140495,1.419704054,0.789626416,0.065682788
0.8935184,0.04737798,0.059085984,1.77E-05,0.37316546,0.36374414,0.12378269,0.13927904,2.87E-05,613.3474957,219.5520486,2.767185295,1.416471822,-0.030376237,0.719848771,7.970234187,3.705047929,0.244099283,0.459330946,0.296562932,0.390955383,0.276832261,0.954293734,0.614798695,-0.001337935,0.397232804,6.503700087,2.889266086,0.081196848,0.174342234,0.129740943,0.188136956,0.125713886,1.436500048,0.792992322,0.064441943
0.8909449,0.052813236,0.056225814,1.60E-05,0.37993413,0.3689881,0.11861583,0.13243337,2.87E-05,616.7692152,222.9284839,2.77926423,1.433975635,-0.030836258,0.726973513,8.020427861,3.730827448,0.246990402,0.464970769,0.299467608,0.395012439,0.280475884,0.909642464,0.586856619,-0.001431069,0.378934044,6.200913035,2.754931361,0.07751211,0.166483241,0.12379277,0.179517593,0.120009392,1.418488217,0.796705409,0.061517547
0.88423336,0.063725285,0.052023016,1.83E-05,0.37253746,0.36342132,0.1295484,0.13446398,2.87E-05,606.8666225,157.7556517,2.704459323,1.404727906,-0.030446133,0.710150505,7.806048819,3.633530068,0.241734277,0.455114314,0.292690842,0.386088118,0.274807442,0.945917364,0.618438304,-0.003032762,0.396895326,6.462869629,2.873112981,0.081738436,0.176083754,0.129943829,0.188497667,0.126558161,1.424540715,0.791425857,0.064871774
0.88448066,0.06390957,0.051591214,1.86E-05,0.3711695,0.36233515,0.12469821,0.14176819,2.89E-05,613.7704707,220.4202197,2.693357466,1.399702264,-0.030363539,0.707428524,7.773623919,3.618647455,0.24084709,0.453441474,0.291589003,0.384628161,0.273822594,0.968170273,0.622572261,-0.001137106,0.402602477,6.596167576,2.930088842,0.082215642,0.176455065,0.131454348,0.190612977,0.127290513,1.425701902,0.790677088,0.065250509
