Bi,La,Sr,Ca,Ti,Mg,Mn,Zr,Hf
0.999998,1.3785289e-06,5.559826e-07,2.2902316e-08,0.38668838,0.3807402,0.0923843,0.14015888,2.8281444e-05
0.9999927,3.644905e-06,3.6127e-06,3.4968334e-08,0.39079833,0.38539508,0.09021719,0.1335613,2.8157649e-05
0.99977416,0.00011641441,0.00010909153,3.04749e-07,0.39173236,0.3921998,0.06840544,0.14763308,2.9241892e-05
0.9833988,0.0032377334,0.0133536,9.8966975e-06,0.3931288,0.38971934,0.08243431,0.13468936,2.8173054e-05
0.9970765,0.001137968,0.0017832521,2.212309e-06,0.4008099,0.4021479,0.04708192,0.1499303,2.9985495e-05
0.9999949,4.1825497e-06,8.7375855e-07,6.130023e-08,0.41274154,0.40696022,0.051294748,0.1289773,2.6201891e-05
0.9999957,3.1754766e-06,1.0483861e-06,4.710385e-08,0.42335594,0.41389757,0.04694812,0.11577335,2.5060197e-05
0.9995522,0.00037858245,4.2333388e-05,2.6943146e-05,0.40574253,0.4011145,0.07334444,0.11977207,2.6549267e-05
0.9999864,1.278155e-05,6.870675e-07,8.1483385e-08,0.42823365,0.4155229,0.03306055,0.1231563,2.6575633e-05
0.9999964,2.7827573e-06,8.4276655e-07,4.2654765e-08,0.37705657,0.37189895,0.0833375,0.16767389,3.3063876e-05
0.9999927,6.6093044e-06,6.39803e-07,6.787878e-08,0.37625057,0.36748177,0.104449674,0.15178806,2.9950743e-05
0.999982,1.0358867e-05,7.546758e-06,6.126566e-08,0.37287733,0.36351073,0.12006226,0.14352073,2.8977936e-05
0.99957484,0.00014245039,0.00028236074,3.9397338e-07,0.3791206,0.37030113,0.10598453,0.14456496,2.8796154e-05
0.9993954,0.00047555665,0.00011823342,1.0844437e-05,0.38863367,0.3876267,0.07275466,0.15095545,2.9530996e-05
0.9999902,5.758399e-06,4.0475275e-06,4.4231502e-08,0.40078416,0.3989229,0.07160242,0.12866335,2.7254086e-05
0.99994314,5.5702203e-05,1.0604721e-06,1.6224865e-07,0.47115985,0.46947125,0.0076874653,0.05165074,3.0747266e-05
0.99998856,1.06946145e-05,5.82216e-07,6.538877e-08,0.5037797,0.47926357,0.007063923,0.009861679,3.1069747e-05
0.9999969,2.6694008e-06,4.245951e-07,3.1140907e-08,0.4305588,0.4172952,0.03492726,0.1171929,2.5849704e-05
0.999998,1.5284995e-06,4.60775e-07,2.3201206e-08,0.42901683,0.41706222,0.079696134,0.07419885,2.5960604e-05
0.9999975,1.5876602e-06,9.89307e-07,2.4285674e-08,0.4039041,0.4005571,0.071460955,0.12405118,2.6720065e-05
0.99999774,1.492132e-06,6.697378e-07,2.3289074e-08,0.45925972,0.46065098,0.07782679,0.0022393637,2.3183757e-05
0.99999595,2.92652e-06,1.0361377e-06,4.332803e-08,0.48279068,0.47702402,0.028490838,0.011670628,2.383468e-05
0.9998578,0.00012999092,7.636298e-06,4.54274e-06,0.4638247,0.4681036,0.06719884,0.00084759976,2.537863e-05
0.9981312,0.0015396539,0.00019336455,0.00013575217,0.4401127,0.43579993,0.09281738,0.031243639,2.6330476e-05
0.99237084,0.006639045,0.00019565302,0.0007944635,0.4408865,0.43215978,0.06963513,0.057293568,2.503557e-05
0.9995073,0.00042403507,3.5243724e-05,3.330288e-05,0.4301833,0.4339375,0.13197416,0.0038798982,2.515824e-05
0.99262416,0.0070825405,7.713199e-05,0.00021613436,0.44471794,0.4391054,0.06587149,0.050279424,2.5790929e-05
0.9999913,5.9606687e-06,2.6407433e-06,6.469917e-08,0.4543046,0.45124015,0.094241664,0.00017366587,4.0021107e-05
0.99989605,9.942088e-05,3.336914e-06,1.2381981e-06,0.47229195,0.47110683,0.056509584,3.2024658e-05,5.9625905e-05
0.9998252,0.00015539429,1.177742e-05,7.630065e-06,0.45460132,0.4523132,0.09284729,0.00020066327,3.7641934e-05
0.94278437,0.042580377,0.0020524182,0.012582781,0.42348757,0.42342365,0.1513707,0.0016871619,3.0879943e-05
0.94787014,0.041549105,0.0046139536,0.0059667844,0.43814754,0.43302286,0.12857199,0.00021335151,4.4257933e-05
0.9459756,0.036484696,0.016846573,0.0006930329,0.44964486,0.4477332,0.102489874,8.529814e-05,4.6748126e-05
0.93426555,0.042949304,0.022167653,0.0006174476,0.44020554,0.436426,0.12314781,0.00017620633,4.4412882e-05
0.9280228,0.051509272,0.01967703,0.0007908326,0.42396006,0.42337784,0.15171447,0.00091349974,3.419083e-05
0.9201146,0.063021265,0.00991217,0.0069520585,0.44528008,0.44304132,0.11149207,0.00014178838,4.4729484e-05
0.934921,0.048117667,0.014348181,0.0026132134,0.42248833,0.42220154,0.15411718,0.0011595538,3.3341126e-05
0.92920685,0.044059098,0.0013935756,0.02534039,0.44648302,0.4429245,0.11038584,0.00016214297,4.445773e-05
0.92835355,0.05056873,0.006035645,0.015042153,0.4285653,0.4304801,0.13969125,0.0012336043,2.9773726e-05
0.9375321,0.047133353,0.0099702785,0.005364247,0.46962258,0.46909952,0.054807894,0.0064477692,2.2282584e-05
0.9447301,0.042190023,0.009201457,0.0038784125,0.42281502,0.40528792,0.1268598,0.045006994,3.0195157e-05
0.9852658,0.011895822,0.0025905655,0.0002478503,0.41727006,0.3991849,0.13154444,0.05196941,3.1141106e-05
0.9999306,5.7969417e-05,9.34107e-06,2.1931178e-06,0.4153364,0.40237907,0.10803372,0.074220695,3.0115702e-05
0.99549687,0.0033777594,0.0010631405,6.218779e-05,0.4107957,0.39304742,0.14771211,0.04841144,3.341867e-05
0.99828607,0.0014021719,0.00020524678,0.00010647616,0.42466894,0.42510888,0.14832428,0.0018681695,2.9755825e-05
0.99995303,2.8761617e-05,1.8099048e-05,1.4033382e-07,0.4290766,0.4338801,0.13430879,0.0027087417,2.5833058e-05
0.99334586,0.0026070399,0.0040421835,4.9866767e-06,0.44638428,0.44351715,0.09299208,0.017081875,2.4588753e-05
0.9998223,0.00013042925,4.6054207e-05,1.3197224e-06,0.47964367,0.47479507,0.045302354,0.00022890374,2.9941111e-05
0.99965334,0.00021509046,0.0001307069,7.901575e-07,0.48089075,0.47479507,0.005995453,0.038286358,3.238588e-05
0.9523106,0.03890626,0.0023077102,0.006475381,0.4492483,0.4449559,0.066588104,0.039181218,2.6426696e-05
0.9244941,0.048646424,0.0033857648,0.023473665,0.406082,0.40228406,0.06694843,0.12465913,2.6386484e-05
0.9139574,0.06209705,0.007918699,0.016026873,0.38567457,0.38334563,0.07695607,0.15399387,2.9906765e-05
0.9315199,0.0497195,0.017179748,0.001580722,0.38966328,0.38341826,0.09335629,0.13353391,2.819761e-05
0.92236847,0.055181403,0.022057343,0.00039272555,0.39600062,0.39313132,0.09247898,0.11836093,2.8120523e-05
0.8979886,0.0646516,0.037299868,5.990479e-05,0.3909075,0.385587,0.108389795,0.115087025,2.884301e-05
0.91742194,0.050891943,0.031577684,0.00010847285,0.39164063,0.38698146,0.11427365,0.10707424,3.0043508e-05
0.90439516,0.053854223,0.041718315,3.2352145e-05,0.39378107,0.3891284,0.11070294,0.10635765,2.9957568e-05
0.88463575,0.07116139,0.04416986,3.2967888e-05,0.39599434,0.39083904,0.10848216,0.10465463,2.9851619e-05
0.8775506,0.07524608,0.04717846,2.493046e-05,0.392706,0.3883406,0.08978475,0.12914059,2.8018816e-05
0.89913684,0.057012785,0.04382208,2.8159671e-05,0.40853056,0.40156624,0.092138596,0.097736545,2.8060973e-05
0.9086221,0.05270555,0.038628977,4.3374373e-05,0.40705037,0.3958905,0.119411685,0.07761546,3.1946638e-05
0.9189452,0.043572348,0.03740008,8.237826e-05,0.40173158,0.3976021,0.08921026,0.11142829,2.7765998e-05
0.9194048,0.043094944,0.037416603,8.3698455e-05,0.40393302,0.39893648,0.085014045,0.112089105,2.7368511e-05
0.927082,0.043552708,0.02917076,0.00019447923,0.386958,0.38267067,0.08742944,0.14291345,2.837973e-05
0.9318258,0.04458637,0.023023797,0.00056404714,0.38979,0.3845627,0.08911012,0.13650902,2.8212025e-05
0.9133949,0.0507113,0.035831563,6.215614e-05,0.40421185,0.39918116,0.08290055,0.113679305,2.7192471e-05
0.9409843,0.04068207,0.01729283,0.0010407758,0.41095993,0.40276048,0.09510163,0.0911496,2.8327431e-05
0.93914264,0.033305928,0.027419882,0.00013151461,0.42801252,0.42208633,0.056505416,0.09337145,2.4402747e-05
0.9324099,0.04320857,0.023905434,0.0004762181,0.47051486,0.4698137,0.05486186,0.00478751,2.2058473e-05
0.9379062,0.046444613,0.012043223,0.003605993,0.43225423,0.41991562,0.10765763,0.040144373,2.8140435e-05
0.92374593,0.05685046,0.01875487,0.0006488337,0.42970517,0.41989532,0.12474926,0.025622359,2.797489e-05
0.9176044,0.051006578,0.031276196,0.000112762245,0.41841227,0.40559298,0.1539504,0.022013783,3.063383e-05
0.90868086,0.054694764,0.03657109,5.333439e-05,0.41898954,0.40788206,0.15342726,0.019671027,3.0090398e-05
0.9241092,0.04916985,0.026505819,0.00021506763,0.43260914,0.41994712,0.09324362,0.054173257,2.6851525e-05
0.9229584,0.0617404,0.011340537,0.0039607324,0.412889,0.4065379,0.061755564,0.11879199,2.5524443e-05
0.9194427,0.052053288,0.028342247,0.00016174621,0.38360935,0.38501757,0.036735144,0.19459362,4.4292727e-05
0.9053309,0.059102785,0.03550072,6.556978e-05,0.40168345,0.4025067,0.03297646,0.1627995,3.3917513e-05
0.8889517,0.07867624,0.032258455,0.00011364454,0.38034508,0.37189078,0.10435084,0.14338472,2.860997e-05
0.90867484,0.05854361,0.032691725,8.9820394e-05,0.36684877,0.35861656,0.103657864,0.17084217,3.4723365e-05
0.9041491,0.068371214,0.027285537,0.00019399679,0.3871003,0.38770095,0.06331198,0.16185518,3.1569016e-05
0.8927257,0.07053471,0.03666759,7.19659e-05,0.39036006,0.38566792,0.08713759,0.13680628,2.820566e-05
0.9146194,0.06269016,0.022307014,0.00038345557,0.39601398,0.3941534,0.085133016,0.124671735,2.7841332e-05
0.9245412,0.052736875,0.02233353,0.000388362,0.41643444,0.3980822,0.14529784,0.040153045,3.2475768e-05
0.9243852,0.057041183,0.011065742,0.0075079123,0.41695738,0.3995882,0.12875505,0.05466825,3.1074444e-05
0.9425599,0.041817673,0.013633693,0.0019887225,0.43879518,0.43614605,0.10504518,0.019987978,2.5477553e-05
0.94123447,0.035367835,0.023127,0.0002707723,0.4320267,0.42097947,0.072142355,0.07482644,2.5048439e-05
0.93692815,0.037697397,0.025121229,0.000253281,0.39302474,0.38970494,0.08207006,0.13517205,2.818287e-05
0.9406324,0.034083053,0.025102591,0.00018200025,0.41779253,0.40949005,0.031286493,0.14140156,2.936388e-05
0.9428763,0.029379653,0.027668202,7.592577e-05,0.3913237,0.38570708,0.09130333,0.13163763,2.8170047e-05
0.9450918,0.03460439,0.019940617,0.00036325178,0.38674745,0.3779952,0.10366593,0.131563,2.8424594e-05
0.94306535,0.033239037,0.023498988,0.00019649057,0.3790833,0.37052923,0.102589324,0.14776883,2.92269e-05
0.9432081,0.011732969,0.045022715,3.6296035e-05,0.3558006,0.3499383,0.1283644,0.16586219,3.462966e-05
0.9441029,0.009317685,0.046546593,3.291362e-05,0.3811173,0.37160978,0.10924101,0.13800344,2.8427523e-05
0.93717,0.025740206,0.037028376,6.129709e-05,0.3825454,0.37381735,0.10525831,0.13835052,2.835552e-05
0.94220454,0.032883056,0.024748906,0.00016348631,0.38885006,0.38345543,0.08952873,0.13813756,2.827884e-05
0.94766605,0.01889527,0.03339963,3.9053848e-05,0.37720075,0.37265575,0.07867627,0.17143331,3.3996257e-05
0.9378661,0.031337693,0.030701835,9.443262e-05,0.38259357,0.37403232,0.10453353,0.13881215,2.834952e-05
0.9668611,0.009109959,0.02400448,2.446639e-05,0.39128497,0.39103764,0.0715385,0.14610991,2.8988063e-05
0.96541315,0.020993935,0.013525851,6.706176e-05,0.38486117,0.3773727,0.09916093,0.13857691,2.8281076e-05
0.94596225,0.028329572,0.025640732,6.7461115e-05,0.37451214,0.3654483,0.10656068,0.15344857,3.0357445e-05
0.94354194,0.030675702,0.02567305,0.00010920733,0.37087935,0.36214238,0.10184377,0.16510147,3.302282e-05
0.93804675,0.0344857,0.027321186,0.0001463681,0.36302972,0.35521492,0.13057867,0.15114607,3.0663658e-05
0.9384886,0.045179788,0.014000251,0.0023314222,0.37621325,0.37337825,0.04109115,0.20926341,5.390763e-05
0.92131233,0.05419906,0.0066560837,0.017832452,0.3829684,0.3836941,0.0547194,0.17858203,3.606714e-05
0.9476721,0.035849236,0.015745567,0.0007331256,0.38201386,0.3813537,0.06394628,0.17265213,3.4096367e-05
0.9435083,0.031435553,0.024924137,0.00013207758,0.37180117,0.36276966,0.10768379,0.157714,3.134306e-05
0.9113122,0.020133039,0.06852534,2.9477429e-05,0.37927037,0.37050566,0.10562023,0.14457496,2.8788443e-05
0.91091895,0.0143394405,0.07471572,2.5974658e-05,0.36376125,0.3569184,0.13480873,0.14448203,2.9532006e-05
0.91067153,0.02738991,0.061903942,3.4657012e-05,0.35512084,0.3493709,0.14768186,0.14779578,3.0649375e-05
0.90575194,0.049553595,0.044665292,2.9143166e-05,0.38617244,0.3784135,0.09971094,0.13567483,2.829191e-05
0.9043616,0.051637195,0.04397352,2.7720333e-05,0.3716264,0.3629097,0.12698634,0.13844873,2.877043e-05
0.9140446,0.044543523,0.04135535,5.6545396e-05,0.36328122,0.3553473,0.13064255,0.15069835,3.057533e-05
0.9399835,0.039989363,0.019280579,0.00074663974,0.3610704,0.35418338,0.121680275,0.16303279,3.3159064e-05
0.9301167,0.0467107,0.022556257,0.00061640015,0.3701846,0.3615522,0.09749699,0.17073178,3.4444303e-05
0.9457168,0.039233837,0.013524861,0.0015245237,0.37269744,0.36355284,0.10750917,0.1562095,3.1000236e-05
0.9285293,0.044062603,0.0271494,0.00025855255,0.36702287,0.3586263,0.11354655,0.16077194,3.225387e-05
0.92458326,0.047760878,0.027462427,0.00019339872,0.38663372,0.3826894,0.08564029,0.14500791,2.8654897e-05
0.9178667,0.04499938,0.03705375,8.016799e-05,0.40159243,0.3955067,0.10965449,0.093215846,3.0540556e-05
0.9076587,0.048206273,0.04410098,3.4003748e-05,0.39643326,0.38842806,0.124364026,0.09074228,3.240207e-05
0.89604187,0.048989397,0.054950126,1.8604533e-05,0.3911906,0.38626918,0.11138504,0.11112582,2.9384275e-05
0.8844991,0.066259556,0.04922048,2.0922995e-05,0.3862363,0.37791485,0.10194618,0.13387424,2.8349017e-05
0.8817085,0.06854434,0.04972716,2.0086047e-05,0.38572612,0.3760317,0.108006716,0.13020691,2.8561963e-05
0.880851,0.06808099,0.051049106,1.8951849e-05,0.38458747,0.3741248,0.11415085,0.12710826,2.8738248e-05
0.8801771,0.07225438,0.04754443,2.4074705e-05,0.3935944,0.3898173,0.09721045,0.119349524,2.824001e-05
0.88381994,0.06591581,0.05024446,1.9764893e-05,0.38736963,0.37954417,0.11495408,0.11810321,2.8863506e-05
0.8962939,0.053520456,0.050165907,1.9649231e-05,0.3944352,0.39024812,0.1058318,0.109455414,2.9402165e-05
0.8971626,0.05065789,0.052160677,1.8848243e-05,0.3936462,0.38990632,0.10082376,0.11559504,2.859912e-05
0.8966239,0.058455244,0.04489445,2.6423086e-05,0.39971057,0.3950582,0.10512404,0.100077465,2.9766463e-05
0.91557807,0.049079947,0.035270378,7.1646034e-05,0.41082206,0.40196395,0.099816695,0.08736827,2.8927136e-05
0.9046951,0.048249412,0.047027584,2.7946076e-05,0.41327694,0.39529666,0.14255613,0.04883777,3.2507785e-05
0.90233237,0.060743272,0.03686613,5.818538e-05,0.42696434,0.42837176,0.1424912,0.0021445372,2.8118659e-05
0.9245473,0.05775173,0.016763708,0.000937247,0.42781988,0.4294381,0.14146805,0.0012437376,3.0081967e-05
0.92318374,0.060280297,0.010941321,0.0055947215,0.41966146,0.41870722,0.15436684,0.007235595,2.8840182e-05
0.9284019,0.05398169,0.01250359,0.005112781,0.43521103,0.42428666,0.09618625,0.044288967,2.7082435e-05
0.9370972,0.040064655,0.022360548,0.00047757712,0.43707505,0.44305232,0.118909545,0.0009348741,2.8319186e-05
0.9239775,0.04073152,0.035181887,0.00010911926,0.39997974,0.39524752,0.09919683,0.105547026,2.8881253e-05
0.92955065,0.031258155,0.039119218,7.206517e-05,0.41044644,0.4027843,0.09285306,0.09388813,2.8091576e-05
0.9244015,0.036551025,0.03895315,9.436392e-05,0.39929405,0.39625043,0.08795008,0.11647779,2.7741127e-05
0.9375955,0.031295512,0.031015167,9.380622e-05,0.3961511,0.39544114,0.0739173,0.13446255,2.7931248e-05
0.93034124,0.042982955,0.026348753,0.00032702068,0.41444147,0.4072853,0.06981327,0.108434334,2.5570718e-05
0.9278863,0.048877582,0.02271954,0.0005166964,0.40074956,0.40068927,0.058410868,0.140122,2.8186707e-05
0.93838936,0.042466275,0.018063586,0.0010807796,0.3974533,0.39588684,0.07973726,0.12689485,2.7769369e-05
0.9299815,0.050176516,0.018769523,0.0010723623,0.38074464,0.37457862,0.09091477,0.15373199,2.9955008e-05
0.9314738,0.04016905,0.028137738,0.00021941747,0.3831661,0.37763676,0.08950094,0.14966698,2.9244045e-05
0.92007107,0.048860505,0.030946784,0.00012160757,0.39298573,0.38871762,0.09388019,0.124388464,2.803602e-05
0.90262425,0.053813357,0.04353449,2.784084e-05,0.3917405,0.3864306,0.09857819,0.12322254,2.8181477e-05
0.8875101,0.06962778,0.042825215,3.6962643e-05,0.39149055,0.3859744,0.09314235,0.12936465,2.811712e-05
0.88485074,0.067030855,0.048094884,2.3536784e-05,0.38606593,0.37655172,0.10741531,0.12993851,2.8536542e-05
0.88299483,0.06827643,0.048707098,2.1648231e-05,0.39022297,0.38416162,0.10482418,0.12076283,2.839574e-05
0.87344956,0.0792075,0.047318093,2.4768204e-05,0.38965395,0.38227734,0.09915027,0.12889016,2.83094e-05
0.8773457,0.07446609,0.048165683,2.2585926e-05,0.38746655,0.37860575,0.1070879,0.12681125,2.8514132e-05
0.8999675,0.059726298,0.0402675,3.865477e-05,0.39363673,0.3898916,0.09477872,0.12166494,2.809457e-05
0.9091367,0.059160233,0.031601116,0.000101861784,0.4038451,0.39909026,0.08185011,0.11518748,2.7140037e-05
0.88260955,0.07402577,0.04332487,3.9745766e-05,0.40620208,0.4000909,0.09599053,0.09768806,2.8616729e-05
0.88542086,0.06458985,0.04996899,2.0267298e-05,0.39615536,0.39107358,0.10766962,0.10507165,2.9755898e-05
0.88642937,0.064853534,0.04869446,2.2592318e-05,0.40008628,0.39078885,0.12295871,0.08613387,3.2360076e-05
0.88163537,0.07028195,0.048059694,2.287343e-05,0.41306227,0.39399916,0.15292746,0.039977565,3.3609434e-05
0.88170487,0.0702821,0.04799003,2.3056977e-05,0.40479198,0.39492115,0.11870654,0.08154844,3.1827738e-05
0.8800123,0.074653074,0.045303695,3.0897518e-05,0.42037627,0.42053565,0.15477833,0.0042807567,2.9092947e-05
0.8811174,0.07175301,0.047104143,2.543908e-05,0.41899577,0.40791625,0.15340807,0.019649828,3.0081976e-05
0.8956252,0.061182432,0.043161422,3.0968422e-05,0.4186226,0.4096736,0.16430189,0.007370586,3.1385123e-05
0.8907506,0.07948154,0.029620288,0.00014761579,0.44015655,0.43587926,0.12372263,0.00019717088,4.43607e-05
0.89980716,0.06708994,0.0047398913,0.028363029,0.42545006,0.42477685,0.1490878,0.00064920913,3.6112157e-05
0.9201745,0.07723976,0.0001761075,0.002409602,0.43313098,0.42977735,0.13666627,0.00038707172,3.828193e-05
0.89350915,0.053154603,0.0018568408,0.051479314,0.4447568,0.44071686,0.114293754,0.00018882919,4.369233e-05
0.94251394,0.044133082,0.0057926606,0.00756038,0.4535304,0.45066497,0.0955801,0.00018507744,3.9477123e-05
0.93355894,0.049638823,0.009155292,0.007646922,0.42346138,0.42339787,0.15143386,0.001676015,3.0920583e-05
0.92103815,0.04624679,0.0017884143,0.030926812,0.43031776,0.43402213,0.13170423,0.003930619,2.512399e-05
0.94057524,0.044042796,0.0027627212,0.012619123,0.44970477,0.4522442,0.09767103,0.00034752113,3.2540484e-05
0.9496696,0.0396577,0.007091381,0.0035813316,0.4485076,0.44318882,0.0191323,0.08914416,2.7171232e-05
0.90222746,0.049116496,0.0010403213,0.047615647,0.40402424,0.39895675,0.08523219,0.11175956,2.738511e-05
0.9285202,0.045389116,0.00076037087,0.025330318,0.41925108,0.4116267,0.06131477,0.10778264,2.4869572e-05
0.9471651,0.036108702,0.015986627,0.0007396442,0.49641645,0.4735485,0.0051842993,0.024814507,3.6246038e-05
0.94256,0.042551816,0.012283924,0.0026041686,0.45721737,0.4494148,0.023288365,0.07005379,2.564786e-05
0.9425001,0.039516613,0.017019223,0.00096396235,0.40723822,0.40059912,0.086421624,0.10571378,2.731899e-05
0.9436032,0.03584466,0.020136613,0.00041547927,0.3941196,0.39096132,0.08748987,0.12740129,2.7933671e-05
0.93609995,0.04309137,0.01994864,0.0008600353,0.4098554,0.40518585,0.059223823,0.12570888,2.5949581e-05
0.9660046,0.029016677,0.0016766051,0.003302105,0.44162148,0.42888063,0.02042479,0.10904512,2.7898679e-05
0.95286274,0.032619175,0.0139784245,0.00053968106,0.49465957,0.4812058,0.018045066,0.006065599,2.408951e-05
0.9305273,0.043757834,0.02533025,0.0003846329,0.42298865,0.4170792,0.061478544,0.09842866,2.4768186e-05
0.9238595,0.060450412,0.011524852,0.0041653104,0.4263682,0.40996045,0.10608335,0.057559393,2.851441e-05
0.9112006,0.06710271,0.021230089,0.00046665408,0.46797693,0.462988,0.0334838,0.035524264,2.7001095e-05
0.88901305,0.0785751,0.03229864,0.000113178095,0.4024452,0.39834967,0.085132256,0.11404537,2.7437203e-05
0.918589,0.050962165,0.030320838,0.00012797033,0.41300142,0.40396243,0.09474034,0.088267565,2.8216078e-05
0.9259944,0.045840044,0.02796694,0.00019866029,0.40907088,0.3958662,0.12737775,0.06765255,3.2680942e-05
0.9060087,0.05933354,0.034585126,7.2562645e-05,0.39695707,0.39242855,0.10275551,0.10782969,2.9146988e-05
0.91751635,0.050927248,0.0314461,0.00011034424,0.39748412,0.39184505,0.10864603,0.101994745,3.0063908e-05
0.9269885,0.037341572,0.0355503,0.00011956648,0.39043376,0.38456732,0.105080806,0.119889736,2.8430837e-05
0.9289724,0.04701213,0.023553297,0.00046216443,0.38982555,0.38278803,0.100721635,0.12663655,2.8275232e-05
0.93317086,0.031671572,0.035070315,8.726174e-05,0.3871613,0.37822217,0.105809376,0.12877865,2.8471815e-05
0.96303713,0.00402159,0.03292192,1.9397405e-05,0.38614184,0.37965,0.09469748,0.13948235,2.826952e-05
0.95690304,0.014467915,0.028597176,3.1791704e-05,0.3869913,0.3881239,0.06087726,0.16397548,3.2091586e-05
0.93975604,0.033198982,0.026910169,0.00013487725,0.3787271,0.37551934,0.0729457,0.17277357,3.4220753e-05
0.9435672,0.032288097,0.023980645,0.0001640674,0.3984144,0.40031436,0.055535287,0.14570694,2.909839e-05
0.9576744,0.017597578,0.02469161,3.6429727e-05,0.38968837,0.38853306,0.07469121,0.14705843,2.9013081e-05
0.99997795,9.474811e-06,1.24573635e-05,6.053374e-08,0.3790672,0.37724116,0.055696763,0.1879555,3.9318795e-05
0.9999572,2.1255786e-05,2.1410406e-05,8.573457e-08,0.37771437,0.37173155,0.08786656,0.16265564,3.1848318e-05
0.96599627,0.0021867333,0.031801388,1.568929e-05,0.3807121,0.37346148,0.09654948,0.14924769,2.9305738e-05
0.9521554,0.011027976,0.03678395,3.2689848e-05,0.38831016,0.38217324,0.09252415,0.13696422,2.8263314e-05
0.93437743,0.032568008,0.032955043,9.96145e-05,0.39493856,0.3928577,0.079623625,0.13255219,2.8006883e-05
0.9388389,0.033631597,0.027393725,0.00013584571,0.41906846,0.41151705,0.060432136,0.108957484,2.485395e-05
0.93561804,0.037272245,0.02691775,0.00019206422,0.42008275,0.41211572,0.053310387,0.11446615,2.489482e-05
0.94353336,0.03104561,0.025300857,0.00012007336,0.42711854,0.41648275,0.13187028,0.024499878,2.8503173e-05
0.9309322,0.03897101,0.029920073,0.00017669862,0.4494012,0.44529092,0.0782233,0.027059082,2.5493826e-05
0.94795763,0.03151887,0.020310331,0.00021308957,0.4279701,0.42822692,0.13371378,0.010063165,2.6054919e-05
0.9424661,0.031526957,0.025885675,0.00012122468,0.42819417,0.41254175,0.10109093,0.058145147,2.7963775e-05
0.9500187,0.02902161,0.020848462,0.000111168985,0.40721434,0.4000351,0.09887503,0.0938466,2.8971808e-05
0.95087844,0.028011383,0.02103009,8.001244e-05,0.39523238,0.3932591,0.08092052,0.13056006,2.7917304e-05
0.999969,2.3077017e-05,7.6012084e-06,2.8760428e-07,0.41810656,0.4108374,0.057527233,0.1135039,2.4898538e-05
0.96423894,0.008859921,0.026876722,2.4390054e-05,0.39604792,0.39486867,0.078311026,0.13074453,2.7900815e-05
0.9936652,0.00091552024,0.005415628,3.6408474e-06,0.3820134,0.38179713,0.05913599,0.17701803,3.5432262e-05
0.99999714,1.8950872e-06,9.263828e-07,2.6905173e-08,0.40671116,0.40438718,0.047067095,0.14180632,2.8289276e-05
0.9999918,3.9483693e-06,4.241908e-06,3.707639e-08,0.3964362,0.39654538,0.069572024,0.13741846,2.8030652e-05
0.9961216,0.0018422046,0.0020326742,3.4180064e-06,0.38931242,0.39099416,0.060819276,0.15884292,3.112969e-05
0.9531779,0.032620605,0.0136447195,0.0005567873,0.38806215,0.38947344,0.06074481,0.16168797,3.1648175e-05
0.9721452,0.023772435,0.0033347246,0.00074757106,0.40553823,0.4036741,0.012626263,0.17810863,5.2838004e-05
0.99906665,0.0008927737,1.7830145e-05,2.2730344e-05,0.44108206,0.42815062,0.002993414,0.12769508,7.88814e-05
0.9999926,6.1758315e-06,1.1014214e-06,1.0439854e-07,0.42089114,0.41352275,0.061194103,0.10436725,2.4779181e-05
0.99992585,4.528565e-05,2.8632428e-05,1.9567896e-07,0.42231995,0.40501842,0.13315101,0.03947972,3.0877432e-05
0.9462064,0.029564755,0.024132926,9.5921685e-05,0.4196407,0.41069713,0.15655236,0.01307988,3.0003466e-05
0.9996314,0.00019745379,0.00017069292,5.097079e-07,0.41982284,0.41808063,0.15368664,0.00838116,2.8692813e-05
0.9500215,0.025892176,0.024030278,5.6112018e-05,0.41939622,0.4103108,0.15199502,0.018268516,2.9504547e-05
0.9963307,0.0019088106,0.0017561057,4.394784e-06,0.4385725,0.4388028,0.12205736,0.00053477415,3.2499272e-05
0.9998628,8.273484e-05,5.415151e-05,3.0980382e-07,0.46519637,0.45937234,0.028474944,0.046930492,2.5845298e-05
0.9999956,4.074108e-06,3.608346e-07,3.0814366e-08,0.42089945,0.41098684,0.02287773,0.14520362,3.22962e-05
0.99999607,3.585521e-06,3.4900074e-07,2.6106074e-08,0.41499978,0.408224,0.048718225,0.12803191,2.6090516e-05
0.9999956,4.085718e-06,3.4457358e-07,2.6219338e-08,0.44640204,0.44408733,0.09590087,0.013585576,2.420841e-05
0.99989986,9.942468e-05,6.505224e-07,1.05393575e-07,0.47934586,0.47457865,0.045819636,0.0002258607,3.0087056e-05
0.99962604,0.00037315162,6.904859e-07,1.2229668e-07,0.47928232,0.49015346,0.030443523,1.07292535e-05,0.00010996473
0.999987,1.2627108e-05,3.3141296e-07,3.1453695e-08,0.48543027,0.48421636,0.030211695,8.791149e-06,0.00013284771
0.9999964,3.0926412e-06,4.1974346e-07,2.5057657e-08,0.46167484,0.46108302,0.07682403,0.00038856198,2.9467014e-05
0.9999974,2.1241065e-06,4.947296e-07,2.6398528e-08,0.47381064,0.46998724,0.05595721,0.00021349017,3.1359974e-05
0.9999975,2.0289062e-06,5.022939e-07,2.6337878e-08,0.48464432,0.48141676,0.033469904,0.00044342998,2.5505442e-05
